Restaurant Name,Restaurant URL,Reviews
"Reviews of Dudhia Dairy, Isanpur, Ahmedabad | Zomato",Zomato,"[{'author': 'Darshan Bhavsar', 'description': 'Good test. Genuine products. Good quality.......,...........................................................................................', 'rating': 4}]"
"Reviews of Earthen Oven - Fortune Landmark, Ashram Road, Ahmedabad | Zomato",Zomato,"[{'author': 'Shaili Patel', 'description': 'can keep the place cleaner', 'rating': 4}, {'author': 'Saurabh', 'description': 'Amazing lajavab biryani ... same as. They did 10 years ago', 'rating': 5}, {'author': 'Jayesh', 'description': 'excellent food ,amazing ambience  and extremely helpful staff lead by Mr mithilesh .', 'rating': 5}, {'author': 'Jagdeep Gadihok', 'description': 'Had an amazing meal at earthen oven. Mithileshji took exceptional care of the table.', 'rating': 5}, {'author': 'Riya Lobda', 'description': 'Visited long time back and had a good experience.. food was amazing.. chicken starters were good, still remember the taste..<br/>Loved the ambiance and service.. nice for special occasions', 'rating': 4}, {'author': 'Mayank Shah', 'description': 'The food was good. A bit overpriced ofcourse. Daal was awesome as usual. Service was extremely slow. The serving staff was very professional, but slow.', 'rating': 4}, {'author': 'Saurin Patel', 'description': 'best of the best by allll means....No.1', 'rating': 5}, {'author': 'Pulkit Zoya Bachhawat', 'description': 'Food was awesome , service & ambience with live music was amazing as well', 'rating': 5}, {'author': 'Nirav Thakkar', 'description': 'nice place as always but little expensive', 'rating': 5}, {'author': 'Kunal Tomar', 'description': 'The taste is always god but this time lees unhappy', 'rating': 4}, {'author': 'Hemang Rindani', 'description': 'A very good place with a good view. Located on the top floor of the hotel, it gives an amazing 180 degree view of Ahmedabad from the top.<br/>Food here is very tasty. I tried many dishes, but apart from the overall taste, one thing that stands out is the freshness of the food. For example, try anything paneer, and the paneer is so soft that it will melt in your mouth.<br/>Famous for Non-veg food, but equally good for Veg food too. Pricing, yes, its a prime location.', 'rating': 4}, {'author': 'Viral Shah', 'description': 'Fantastic food, amazing ambience and super service, especially by Mr. Mithilesh. Live Ghazal is cherry on the cake.', 'rating': 5}, {'author': 'Parth Sarthy Kaushik', 'description': 'Loved the food and ambience. Service was great. Highly recommended for North Indian food. Definitely the best North Indian food in Ahmedabad and one of the best dal makhani ever.<br/>Special thanks to Kamlesh for being such a good host.', 'rating': 5}, {'author': 'Rushi', 'description': 'Fantastic experience and delicious food as always. There are very few places which have retained the food and service quality over the years and Earthen Oven is surely sits at top of the list. The manager, Mr. Tiwari and all the staff members were extremely courteous and helpful. A memorable experience. <br/>', 'rating': 5}, {'author': 'Sristi Raj', 'description': 'Ambiance was ok.But the food was lips smacking..Hospitality was also very good by Mr.Kuldeep and Mr.Jha.overall Good experience.', 'rating': 5}, {'author': 'Rohan', 'description': 'Kuldeep & Mr.Jha are assets of this restaurant..outstanding approach & service as always.great going.', 'rating': 5}, {'author': 'Olive', 'description': 'Amazing food. The best Dal Makhni in Ahmedabad.<br/>kuldeep was warm and helpful too.', 'rating': 4}, {'author': 'Nikita Das', 'description': 'Excellent food… Earthen oven at Fortune Landmark never disappoints. Be it veg or non-veg their taste is impeccable.', 'rating': 5}, {'author': 'Ashima Agarwal', 'description': 'We have been coming here for a very long time. This has been a go to place for us every time we crave excellent food, beautiful ambience and warm and friendly service. Mr. M Jha in service is <br/>just brilliant.', 'rating': 5}, {'author': 'Sunil Gupta', 'description': 'great food great service by Mithlesh Jha ji and kuldip bhai great thank u so much we will visit aagin', 'rating': 5}, {'author': 'Prakash Kanara', 'description': 'Very less chicken pieces', 'rating': 3}]"
"Reviews of Eat Punjab, Chandkheda, Ahmedabad | Zomato",Zomato,"[{'author': 'Neel Solanki', 'description': 'please add mushrooms in the soup like you used to add before', 'rating': 5}, {'author': 'Harjeet Khalsa', 'description': 'great taste', 'rating': 5}, {'author': 'Sanket A Marwah', 'description': 'My all time favourite', 'rating': 5}, {'author': 'Shobhraj Yadav', 'description': 'good food as always.', 'rating': 5}, {'author': 'Ananad Sarvate', 'description': 'A1 biryani always', 'rating': 5}, {'author': 'Vatsal Soni', 'description': 'food was amazing... but giving 4 stars because the chole was very very spicy. try keeping it medium spicy and it will be perfect', 'rating': 4}, {'author': 'Atharva Pise', 'description': ""packaging wasn't good and food went cold"", 'rating': 3}, {'author': 'Unni Thomas', 'description': 'Good', 'rating': 4}, {'author': 'Shraddha Mishra', 'description': 'Gravy should be thik.', 'rating': 4}, {'author': 'HARDIK B PATEL', 'description': 'overall good', 'rating': 5}, {'author': 'Rajnish', 'description': 'appears the cook has changed and the taste of Muth Musallam is not as earlier. pieces are not properly tandoored and very less spicy. quantity is also reduced', 'rating': 3}]"
"Reviews of Eggs World, Satellite, Ahmedabad | Zomato",Zomato,"[{'author': 'Jwalant Pandor', 'description': ""One of the best for egg lovers. Must try its 3 in 1. And special biryani.  You'll love it 😃😃😋😋mmmm"", 'rating': 5}, {'author': 'Ankita Talapatra', 'description': ""Egg's World is based in Ahmedabad food truck. This shop looks a bit shady but the shop is legendary and thier egg dishes are yummy. Their servings are sufficient for a main meal.<br/><br/>Tried their famous Surti Ghotalo. Loved it."", 'rating': 3}]"
"Reviews of Emerald, Naroda, Ahmedabad | Zomato",Zomato,"[{'author': 'Raaj', 'description': 'nice', 'rating': 5}, {'author': 'Shreyaa Damor', 'description': 'so good must tryyyyy', 'rating': 5}, {'author': 'Aniket Kriplani', 'description': 'it was good', 'rating': 5}, {'author': 'Swati Patel', 'description': 'Food is tasty they packed it perfectly and they made exactly as I told them to , thank you', 'rating': 5}, {'author': 'Bansi Gurnani', 'description': 'good', 'rating': 5}, {'author': 'Ravi Jivnani', 'description': 'the taste was great but the quality of paneer was not as expected as it was like pieces of butter not like the actual paneer... all over the taste was good to eat', 'rating': 3}, {'author': 'Rashmi', 'description': 'loved the taste', 'rating': 5}, {'author': 'Divyrajsinh Dabhi', 'description': 'Very Good Packing & Taste. Salad Was Excellent.', 'rating': 4}, {'author': 'Punit', 'description': 'cold food', 'rating': 3}, {'author': 'Honey Geriani', 'description': 'very testy', 'rating': 5}, {'author': 'RIDDHI Thakkar', 'description': 'roti thoda a66ese se prepare karo please', 'rating': 4}, {'author': 'Sooraj Panicker', 'description': 'the edible stick was cooked more then needed basically burnt and the sauce given was so loose it needs to be more spicy rest everything was Great', 'rating': 5}, {'author': 'Yash', 'description': 'macroni was very sweet', 'rating': 4}, {'author': 'Pallavi Nandi', 'description': 'It was really yummy', 'rating': 5}, {'author': 'Richa Nehlani', 'description': 'taste is good but packing m please changes kiye ji', 'rating': 4}, {'author': 'Praveen', 'description': '..', 'rating': 3}, {'author': 'Akash Kumar', 'description': 'Good quality', 'rating': 5}, {'author': 'Rahul Khatwani', 'description': 'I order everytime this Hara Bhara Kabab and I love it all the time, but this time that was very disappointing, they seemed to be half cooked as compared to previous all the times.', 'rating': 3}, {'author': 'Lata Tolani', 'description': 'miss match adreess ...pls read proper adress', 'rating': 3}, {'author': 'Manoj', 'description': 'Very good taste .. Highly recommended', 'rating': 4}, {'author': 'Pandya Heer', 'description': 'nice ✨', 'rating': 4}]"
"Reviews of Essence - Crowne Plaza, Satellite, Ahmedabad | Zomato",Zomato,"[{'author': 'Jagdish', 'description': 'Delicious n hygiene', 'rating': 5}, {'author': 'Nirali Shah', 'description': 'enjoyed breakfast on Friday morning with family. staff is very helping and ready to serve.', 'rating': 5}, {'author': 'Smeet Raol', 'description': 'Poor taste of food & less staff so service was poor . <br/>But the staff which was present was helpful but they were not able to reach every table .', 'rating': 3}, {'author': 'Shishir Asthana', 'description': 'Nice place<br/>Good food', 'rating': 5}, {'author': 'Jagdeep Singh', 'description': 'Food was very good. Nisha was very kind n helping', 'rating': 5}, {'author': 'Jaswani.dipti0410', 'description': 'good experience.  poonam is good attendance.', 'rating': 5}, {'author': 'Afzal Gandhi', 'description': 'Had a great experience with lovely food and ms Poonam was very kind and helpful', 'rating': 5}, {'author': 'Rishi Ranjan', 'description': 'The service was very good. <br/>Our server Poonam was very generous. She catered our order very well.', 'rating': 5}, {'author': 'Mahima', 'description': 'Thank you for being so thoughtful!', 'rating': 5}, {'author': 'Bhavin Patel', 'description': 'fantastic food, great ambiance, live music. the staff was very helpful especially poonam', 'rating': 5}, {'author': 'Hardik Dave', 'description': 'Superb Service<br/>Anamika impressed us all <br/>Delicious food', 'rating': 5}, {'author': 'Hitesh Sharma', 'description': 'Ultimate brunch buffet', 'rating': 5}, {'author': 'Rahul Rathod', 'description': 'cucumber salami salad had weird taste almost made me throw up. sausage potato and chicken apple were good.chicken sweet corn soup was ok.<br/>1st batch of chicken dragon was amazing but the second one was under cooked and lacked spices.Rasmalai was watery almost like cardamom milk.nonveg. options are very limited they need to diversify it.papdi chaat was amazing.french pudding was also up to the mark.Need to work on 50% foods.apart for this every thing was upto mark.', 'rating': 3}, {'author': 'A Das', 'description': 'Food standard is not upto the mark matching to a 5 star hotel standard. Variety of food is not there . Service poor.', 'rating': 3}, {'author': 'Itsmukta23', 'description': 'The food was okayish.. not many varieties were there as a 5 star buffet has.. They booked for Essence but as it was under construction we were told to sit at their restaurant on 1st floor. The live stations were less. Chilla and chaat were the only live counters. Sabzi’s were not tasty. Sweets were offered in variety.. overall not something you would like to go again', 'rating': 3}, {'author': 'Nirali Shah', 'description': 'one of my favourite places for grand morning breakfast. courteous staff.wide variety of vegetarian and eggless options which is the best part. i love the sandwitches options in wheat bread, the adarak tea . the porridge and the variety of Gujarati specials like khaman , etc. <br/>i enjoy the vibe of essence ,  though temporarily it has shifted to 1st floor as the original venue is revamped.  cheers to essence staff .', 'rating': 5}, {'author': 'Aryan Ranjan', 'description': 'Awesome Dining Experience at Essence Throughly enjoyed the lavish Buffet very attentive and emphatic service we were hosted by Dipankar who himself was agem of a host also we were Throughly pampered by chef Gautam and his delicious array of chats on offer will recommend it to everyone..', 'rating': 5}, {'author': 'Om Kumar', 'description': 'Exquisite Dining Experience at Essence Had an awesome dinner with friends with delectable appetizers appealing main course and Instagram Worthy desserts  Kudos to the entire team special mention to Dipankar for his attentive and emphatic service..', 'rating': 5}, {'author': 'Bhirjmohan Banjiya', 'description': 'We Visited Essence for a Family Get Together , we  were utterly satisfied with the food and services offered We were served by Lalit he was very polite and attentive to our requirements  the Chaats were very delicious the desserts  was the showstopper for the evening overall  it was a very  fruitfull experience will be comming back soon', 'rating': 5}, {'author': 'Simran', 'description': 'Went To Essence Restaurant For Buffet Dinner After seeing the Attractive Buffet Carnival Offers The Service is Top Notch the Food is Exquisite the veg food is yum would recommend this place to everyone..  Special Mention To Pradeep and Shiv for their kind attention.', 'rating': 5}, {'author': 'T R', 'description': 'just right! lovely restaurant, good food and cute personalised touch to the food', 'rating': 5}, {'author': 'Niraj Kumar', 'description': 'Service was poor. Had to request many times. Soup not served on the table', 'rating': 3}, {'author': 'Hritik Sawant', 'description': 'today we went here for lunch, the food quality was superb enjoyed a lot, loved the taste. service was also good enough. price was worth the food. just a small request can anybody please let me know the dish in 2nd picture, it was a pastry I do not remember the exact name something from pistachio, please let me know this dessert name. Thankyou!!!', 'rating': 5}, {'author': 'Paru Singh', 'description': 'was lovely food with well packing', 'rating': 5}, {'author': 'Vatsal Vyas', 'description': 'Shiv and Rohit were amazing in serving and promt', 'rating': 5}, {'author': 'Kevin', 'description': 'visited the restaurant on the day of Diwali for Sunday brunch. The ambience was nice though about time they upgraded their dinning room colours from old brown to something more energetic and young 🤭. They had live music playing with a local young artist singing along with his guitar and you could also make song requests to him. now for the main eSSence(def not paid) of the experience: THE FOOD: it was perfect. They had a huge spread from salads made of various kinds including fish, duck, chicken and prawns(each having their own salad) but also a wide range of options especially for meat eating community. they had options such as italian grilled fish, one lamb curry various types of chicken curry and starters. Also the vegetarian spread was also quite international and covered a similarly large area. They also had separate live stations for Thai curries, pasta and pancakes. The dessert option was quite literally phenomenal. they had everything from local Indian sweets and  biscuits to international ones like crème brûlée, various kinds of birthday cakes, donuts, croissants, etc. o...o...o also the pièce de résistance..... they had unlimited mocktails, canned drinks and all kinds of coffee and other such hot and cold beverages included in the price. P.S. we mooched off 6 cans and 2 coffees on the way out....😉', 'rating': 5}, {'author': 'Ramji  Patel', 'description': 'excellent service staff was very nice and corporative', 'rating': 5}, {'author': 'Ramji  Patel', 'description': 'excellent service staff was very corporative', 'rating': 5}, {'author': 'Krishan Rajput', 'description': 'execlent service', 'rating': 5}, {'author': 'Shrey', 'description': 'we had a very nice experience at Essense  , Crown Plaza. we went for a Sunday Brunch and Chef Gautam made sure had everything prepared perfectly according to our food preference and taste. I highly recommend the place if you are in Ahmedabad and need delicious food with Live Music.', 'rating': 4}]"
"Reviews of Faasos - Wraps, Rolls & Shawarma, Gurukul, Ahmedabad | Zomato",Zomato,"[{'author': 'Piyush Patel', 'description': ""too much sauce inside, doesn't taste well. won't recommend. sorry."", 'rating': 3}, {'author': 'Simran Kaur', 'description': 'thankyou chef nisha. you made an amazing shawarma. it was really delicious. thankyou so much', 'rating': 5}, {'author': 'Parth Thakker', 'description': ""shawarma wasn't up to the mark"", 'rating': 3}, {'author': 'Shubham Gugale', 'description': 'The way of Customer engagement is really unique,', 'rating': 5}, {'author': 'Devanshi', 'description': ""I didn't get a masala packet as usual and in the cheese melt paneer warp there was not enough cheese"", 'rating': 3}, {'author': 'Avneet Kaur', 'description': 'Cold food', 'rating': 3}, {'author': 'Naresh Yadav', 'description': 'shawarma is not like that , kindly look into it, respect your hard work keep it up', 'rating': 5}, {'author': 'Jay', 'description': 'very good', 'rating': 5}, {'author': 'Hitesh Patil', 'description': 'best in ahmedabad', 'rating': 5}, {'author': 'Devshah', 'description': 'very very best', 'rating': 5}, {'author': 'SP', 'description': 'SHAWARMA WRAP IS VERY TASTY & SPECIALLY GAJAR HALWA 10/10, SUPER TASTY & DELICIOUS FOOD', 'rating': 5}, {'author': 'Vinit Prajapati', 'description': 'very great test and best quality', 'rating': 5}, {'author': 'Dhiren Jadeja', 'description': 'Too much mayonnaise & less chicken', 'rating': 3}, {'author': 'Tanay', 'description': 'Lovely Food', 'rating': 5}, {'author': 'Megha Gurnani', 'description': 'fries werr cold', 'rating': 3}, {'author': 'Anurag Khemani', 'description': 'superrbb', 'rating': 5}, {'author': 'Me.amisha', 'description': 'Too spicy', 'rating': 3}, {'author': 'Aarati Mer', 'description': '👍', 'rating': 4}, {'author': 'Sanjeev Kumar', 'description': 'I really like the way Lebanese shawarma was prepared and packed. Taste was awesome.<br/><br/>Malai chicken rice ....  It was also fantastic', 'rating': 4}, {'author': 'Jigar B', 'description': 'thanks for wonderful note Nikhil', 'rating': 5}]"
"Reviews of Faasos - Wraps, Rolls & Shawarma, Vejalpur, Ahmedabad | Zomato",Zomato,"[{'author': 'Jay', 'description': 'Falafel wrap was very dry, Smoky diced paneer wrap was good but both had very thick paratha. I asked for laccha paratha but there was no flaky texture, it was just like normal paratha and in fact very thick.', 'rating': 3}, {'author': 'Sukanya Varghese', 'description': 'Quantity very less.', 'rating': 3}, {'author': 'Nilay Dey', 'description': 'good', 'rating': 5}]"
"Reviews of Farki, Chandkheda, Ahmedabad | Zomato",Zomato,"[{'author': 'Jyoti Agaja', 'description': '👌👌👌👌', 'rating': 5}, {'author': 'Jayeshkumar Ganava', 'description': 'superb Quality....!!!', 'rating': 5}, {'author': 'Jyoti Agaja', 'description': 'bauj mst che 🫶', 'rating': 5}, {'author': 'Kapil Acharya', 'description': 'MOJE MOJ 1 NUMBER 😍', 'rating': 5}, {'author': 'Ankit Bhatt', 'description': 'instead of rabadi I got something else.', 'rating': 4}, {'author': 'Ramesh Borana', 'description': 'very delicious icecream 🍦 😋 😍 value for money 💰 farki is number 1 for quality 😋 👌 😀 😄', 'rating': 5}, {'author': 'Preksha', 'description': 'Farki ki chaas is the best!', 'rating': 5}, {'author': '985039', 'description': 'excellent', 'rating': 5}, {'author': 'Kunal Jadhav', 'description': 'very best but not very cold', 'rating': 5}, {'author': 'Stuti Pradhan', 'description': ""Somehow the coco was not chocolatey enough. Something was missing, don't know what. 😅 <br/>A better packaging is suggestive as the food item was easily openable and there was no seal."", 'rating': 3}, {'author': 'Ajmer Singh', 'description': 'always good', 'rating': 5}, {'author': 'Rakesh', 'description': 'good quality', 'rating': 4}]"
"Reviews of Farki, Lal Darwaja, Ahmedabad | Zomato",Zomato,"[{'author': 'Nirali Upadhyay', 'description': 'ok ok somthing smelling bad from it', 'rating': 4}, {'author': 'Rohit Shrivastav', 'description': 'SUPERB 👌👌👌👌', 'rating': 5}, {'author': 'Ajay', 'description': 'Absolute delight. Again I had trip down the memory lane as I had today Farki & Ashrafi both. Hats off Farki you still one of the best.', 'rating': 5}, {'author': 'Solanki Urvi', 'description': 'Farki Provide the best quality of Coldrinks.', 'rating': 5}, {'author': 'Lathika B', 'description': 'more sweeter than expected.... but good', 'rating': 4}, {'author': 'Abhi', 'description': 'super 😊', 'rating': 5}, {'author': 'Parikshit', 'description': 'Too much sugar', 'rating': 3}, {'author': 'Anil Rathod', 'description': 'excellent', 'rating': 5}, {'author': 'Jigar Rathod', 'description': 'excellent in any food <br/>', 'rating': 5}, {'author': 'Krishna Chavada', 'description': 'thik', 'rating': 5}, {'author': 'MOHSIN KATCHHI', 'description': 'Milk could have been more thicker', 'rating': 3}]"
"Reviews of Farki, Mani Nagar, Ahmedabad | Zomato",Zomato,"[{'author': 'Ashish Christian', 'description': 'nice', 'rating': 5}, {'author': 'Hj080618', 'description': 'well maintained quality and price as well', 'rating': 5}, {'author': 'Jayshree Mandli', 'description': 'I like your deserts', 'rating': 4}, {'author': 'Mohammed', 'description': 'good', 'rating': 5}, {'author': 'Preeti Bhuva', 'description': 'good delivery', 'rating': 5}, {'author': 'Roshani Patel', 'description': 'very good service', 'rating': 5}, {'author': 'Nirav', 'description': 'very good taste of penda', 'rating': 5}, {'author': 'Dharmendra Sadhwani', 'description': 'amazing taste', 'rating': 5}, {'author': 'Haard Dave', 'description': 'perfect coffee brilliant👍👍', 'rating': 5}, {'author': 'Divyesh Bansidhar Rao', 'description': 'good', 'rating': 5}, {'author': 'Vaibhavi Vyas', 'description': 'Cold coco was so tasty. Totally recommend. <br/>Mango faluda was delicious too.', 'rating': 5}, {'author': 'Marmik Desai', 'description': 'too much difference in dine in price and zomato price 😤', 'rating': 4}]"
"Reviews of Farki, Memnagar, Ahmedabad | Zomato",Zomato,"[{'author': 'Shah Dhaval', 'description': 'very good', 'rating': 5}, {'author': 'Ritesh Patadia', 'description': 'great product', 'rating': 5}, {'author': 'PRITESH BODAT', 'description': 'good', 'rating': 5}, {'author': 'Harsha Changlani', 'description': 'Sevaiyaan is little hard its not soft', 'rating': 4}, {'author': 'Asit Yagnik', 'description': 'pls change the party pack packing , instead of paper box,you can pack in plastic box.', 'rating': 5}, {'author': 'Sumit', 'description': 'It was good Rose milk', 'rating': 4}, {'author': 'Phalguni Khakhar', 'description': 'Good', 'rating': 5}, {'author': 'Kalpesh', 'description': 'spilled packaging', 'rating': 3}, {'author': 'Vasant B Purabia', 'description': 'Delicious', 'rating': 5}, {'author': 'Vasant B Purabia', 'description': 'Sad but too good.', 'rating': 5}, {'author': 'Imranbhai Popatiya', 'description': 'beat quality fast delivery', 'rating': 5}, {'author': 'Goldy Marwa', 'description': 'very fresh fruits and tasty fruit cream salad ❤️', 'rating': 5}, {'author': 'Jigpateleng', 'description': 'excellent', 'rating': 5}]"
"Reviews of Farki, Thaltej, Ahmedabad | Zomato",Zomato,"[{'author': 'GIRISH TALSANIA', 'description': ""Not fresh. Tasted sour. Didn't like. Quality sub standard"", 'rating': 4}, {'author': 'Parth Thosani', 'description': 'The faluda is so thin as if it is mixed with water.', 'rating': 3}, {'author': 'Kp Patel', 'description': 'good', 'rating': 5}]"
